population,scheme,period_start,period_label,archetype,share_pct
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Ruler/Leader,5.061222178483476
all_rows_missing_visibility_equal,sqrt_reviews,1980,1980–1984,Sage/Investigator,9.678198700935662
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Caregiver/Guardian,3.1738964195012485
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Creator/Artist,3.0847385688907742
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Everyman/Orphan,5.058767962802217
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Explorer/Seeker,24.909308857738402
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Hero/Warrior,35.50077205915069
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Innocent,0.8106397849991678
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Jester/Trickster,1.8871528417429047
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Lover,2.220525353221467
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Magician/Transformer,6.353359048661913
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Rebel/Outlaw,2.235834133467486
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Ruler/Leader,5.436476523464392
all_rows_missing_visibility_equal,sqrt_reviews,1985,1985–1989,Sage/Investigator,9.127566913116837
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Caregiver/Guardian,2.780887964718178
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Creator/Artist,2.7117480945686174
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Everyman/Orphan,4.821791521130036
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Explorer/Seeker,24.81241671271843
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Hero/Warrior,33.3781580740915
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Innocent,2.1489783382240235
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Jester/Trickster,3.072943869414391
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Lover,1.5638104151635512
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Magician/Transformer,6.830372986782807
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Rebel/Outlaw,2.3986695326605147
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Ruler/Leader,5.794176310748634
all_rows_missing_visibility_equal,sqrt_reviews,1990,1990–1994,Sage/Investigator,8.780368311353314
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Caregiver/Guardian,1.9969780001885318
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Creator/Artist,2.632722453893421
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Everyman/Orphan,6.7929046161784346
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Explorer/Seeker,22.989107960889008
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Hero/Warrior,27.65607508263556
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Innocent,2.1566681427761507
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Jester/Trickster,3.3160677296583914
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Lover,2.0038973810311216
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Magician/Transformer,5.3029500943626395
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Rebel/Outlaw,5.479860180149633
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Ruler/Leader,5.495586488522601
all_rows_missing_visibility_equal,sqrt_reviews,1995,1995–1999,Sage/Investigator,11.376828176954161
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Caregiver/Guardian,1.4696176022719747
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Creator/Artist,2.009456947054875
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Everyman/Orphan,4.748090382201087
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Explorer/Seeker,20.449333652968424
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Hero/Warrior,26.059068323387244
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Innocent,1.486558758397631
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Jester/Trickster,3.4525231679574517
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Lover,1.9586657763184547
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Magician/Transformer,4.3819292763423086
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Rebel/Outlaw,12.523993683903575
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Ruler/Leader,7.265871818128224
all_rows_missing_visibility_equal,sqrt_reviews,2000,2000–2004,Sage/Investigator,8.946663378204645
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Caregiver/Guardian,2.3266094700222757
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Creator/Artist,2.595052037449539
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Everyman/Orphan,9.62017236822537
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Explorer/Seeker,17.200697316870965
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Hero/Warrior,27.69640766088702
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Innocent,0.9280934091817545
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Jester/Trickster,4.787916017078939
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Lover,1.313266723988055
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Magician/Transformer,3.746496321867896
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Rebel/Outlaw,8.977901658522006
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Ruler/Leader,6.789794081187023
all_rows_missing_visibility_equal,sqrt_reviews,2005,2005–2009,Sage/Investigator,9.090319325598037
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Caregiver/Guardian,2.933392156859653
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Creator/Artist,3.9278073092939083
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Everyman/Orphan,11.242628889463353
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Explorer/Seeker,15.959346636894633
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Hero/Warrior,22.88566796994496
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Innocent,2.540136064555873
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Jester/Trickster,5.477277898913836
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Lover,1.89125611275368
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Magician/Transformer,3.9439767779870154
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Rebel/Outlaw,10.425080479500613
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Ruler/Leader,5.436988320879633
all_rows_missing_visibility_equal,sqrt_reviews,2010,2010–2014,Sage/Investigator,7.534381741098073
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Caregiver/Guardian,3.4498468583986495
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Creator/Artist,4.23649295409062
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Everyman/Orphan,11.964898396388186
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Explorer/Seeker,17.992981334979515
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Hero/Warrior,20.155016712525907
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Innocent,2.699814983909463
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Jester/Trickster,5.712118371914887
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Lover,3.455583930767035
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Magician/Transformer,4.49983497404948
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Rebel/Outlaw,7.992992517561957
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Ruler/Leader,5.171264175399024
all_rows_missing_visibility_equal,sqrt_reviews,2015,2015–2019,Sage/Investigator,7.31899389901217
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Caregiver/Guardian,3.5274220095485163
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Creator/Artist,5.349600190218483
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Everyman/Orphan,11.795588520226712
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Explorer/Seeker,19.026102269449133
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Hero/Warrior,19.656508704923795
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Innocent,2.379192709087769
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Jester/Trickster,4.923865382995395
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Lover,3.6010190081078064
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Magician/Transformer,5.055771476473845
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Rebel/Outlaw,7.614029251249496
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Ruler/Leader,5.510436951455804
all_rows_missing_visibility_equal,sqrt_reviews,2020,2020–2024,Sage/Investigator,6.691352501568805
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Caregiver/Guardian,3.410373084367321
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Creator/Artist,6.376894003629046
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Everyman/Orphan,12.999576599438692
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Explorer/Seeker,23.271399566880238
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Hero/Warrior,19.645355793061302
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Innocent,1.7072324811694313
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Jester/Trickster,3.42113495149204
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Lover,2.240655921300759
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Magician/Transformer,4.850700054811867
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Rebel/Outlaw,6.639072884206641
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Ruler/Leader,5.687300344999886
all_rows_missing_visibility_equal,sqrt_reviews,2025,2025,Sage/Investigator,6.0083972278269
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Caregiver/Guardian,6.315789473684211
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Creator/Artist,21.703134240094617
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Everyman/Orphan,11.727713287501407
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Explorer/Seeker,28.975951113739402
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Hero/Warrior,43.38360493539505
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Innocent,11.270145384875462
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Magician/Transformer,12.63157894736842
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Rebel/Outlaw,5.913660555884091
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Ruler/Leader,12.63157894736842
all_rows_missing_visibility_equal,tiered_reviews,1970,1970–1974,Sage/Investigator,8.763521536319201
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Caregiver/Guardian,3.3762213306908606
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Creator/Artist,9.922909130819908
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Everyman/Orphan,6.12003147984685
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Explorer/Seeker,24.730944041602168
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Hero/Warrior,41.90867922469216
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Innocent,3.274110965728599
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Lover,1.3662653894615395
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Magician/Transformer,4.075812378644834
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Rebel/Outlaw,3.3237922384265715
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Ruler/Leader,4.403971171403826
all_rows_missing_visibility_equal,tiered_reviews,1975,1975–1979,Sage/Investigator,6.219508170799365
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Caregiver/Guardian,3.63387217531596
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Creator/Artist,4.1238493902587505
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Everyman/Orphan,5.547009082786341
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Explorer/Seeker,21.737684508381914
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Hero/Warrior,40.21390060269034
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Innocent,0.6394485183438677
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Jester/Trickster,0.4158996265679678
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Lover,0.5452563083858092
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Magician/Transformer,6.809253946201709
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Rebel/Outlaw,1.5523959518389399
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Ruler/Leader,5.1102318691482544
all_rows_missing_visibility_equal,tiered_reviews,1980,1980–1984,Sage/Investigator,9.754377945393745
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Caregiver/Guardian,3.3573608144462646
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Creator/Artist,3.304914644041284
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Everyman/Orphan,4.900168546703531
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Explorer/Seeker,24.88489553102865
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Hero/Warrior,36.612469825117415
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Innocent,0.7761190924945834
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Jester/Trickster,1.2832587496505605
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Lover,1.7510246032834167
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Magician/Transformer,6.576601158411172
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Rebel/Outlaw,1.9128710629680483
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Ruler/Leader,5.570799314228276
all_rows_missing_visibility_equal,tiered_reviews,1985,1985–1989,Sage/Investigator,9.005679993294526
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Caregiver/Guardian,3.4545473922897556
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Creator/Artist,3.2792180675456892
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Everyman/Orphan,4.78018063871726
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Explorer/Seeker,24.239101504324918
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Hero/Warrior,35.79845179720729
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Innocent,1.632519363510307
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Jester/Trickster,2.264861748954246
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Lover,1.7013868562593584
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Magician/Transformer,7.408740748066094
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Rebel/Outlaw,1.8020957093595946
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Ruler/Leader,5.805793342036386
all_rows_missing_visibility_equal,tiered_reviews,1990,1990–1994,Sage/Investigator,7.611352504633727
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Caregiver/Guardian,3.489963113300534
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Creator/Artist,4.058617596670037
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Everyman/Orphan,5.401601472148961
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Explorer/Seeker,25.843827480366166
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Hero/Warrior,28.564416294446126
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Innocent,2.1928087170129027
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Jester/Trickster,2.547963279828772
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Lover,2.679854279984332
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Magician/Transformer,6.430510349933675
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Rebel/Outlaw,2.716756249763866
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Ruler/Leader,5.698987755462146
all_rows_missing_visibility_equal,tiered_reviews,1995,1995–1999,Sage/Investigator,9.688234349721814
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Caregiver/Guardian,3.2616596053090987
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Creator/Artist,3.0890948387422013
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Everyman/Orphan,5.699643170504003
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Explorer/Seeker,26.06403831976986
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Hero/Warrior,29.660108605032423
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Innocent,1.997604332992502
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Jester/Trickster,2.69233489911957
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Lover,2.900030000298223
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Magician/Transformer,5.971265198020586
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Rebel/Outlaw,3.56348688377727
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Ruler/Leader,5.664439809598166
all_rows_missing_visibility_equal,tiered_reviews,2000,2000–2004,Sage/Investigator,8.3512784596617
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Caregiver/Guardian,3.048610925831343
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Creator/Artist,3.594954297674157
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Everyman/Orphan,6.290350910663628
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Explorer/Seeker,24.421444143616444
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Hero/Warrior,28.362631814089298
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Innocent,1.7518706760959908
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Jester/Trickster,3.465249602206346
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Lover,3.3939446473225816
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Magician/Transformer,4.980059849027418
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Rebel/Outlaw,4.024840586102558
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Ruler/Leader,5.840136067184929
all_rows_missing_visibility_equal,tiered_reviews,2005,2005–2009,Sage/Investigator,9.281179150687873
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Caregiver/Guardian,2.630016550496792
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Creator/Artist,4.286317908332902
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Everyman/Orphan,8.247561411298511
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Explorer/Seeker,23.255126655300185
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Hero/Warrior,24.28274791712496
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Innocent,1.9430076446421385
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Jester/Trickster,4.23802275785801
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Lover,3.893632428193153
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Magician/Transformer,5.126263644554646
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Rebel/Outlaw,5.259416421329517
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Ruler/Leader,5.481243855149798
all_rows_missing_visibility_equal,tiered_reviews,2010,2010–2014,Sage/Investigator,8.813681031323913
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Caregiver/Guardian,2.473405529878329
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Creator/Artist,4.293052235690057
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Everyman/Orphan,10.337313967252765
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Explorer/Seeker,22.796178048694866
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Hero/Warrior,20.329406864175464
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Innocent,2.184646826056178
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Jester/Trickster,5.139834692303168
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Lover,3.5176628803598433
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Magician/Transformer,5.598412908950776
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Rebel/Outlaw,6.582768149553168
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Ruler/Leader,5.163629831284953
all_rows_missing_visibility_equal,tiered_reviews,2015,2015–2019,Sage/Investigator,7.521992927767963
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Caregiver/Guardian,2.94745876157776
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Creator/Artist,4.352553149962814
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Everyman/Orphan,10.976932480727678
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Explorer/Seeker,26.53472416085798
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Hero/Warrior,20.401068910615532
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Innocent,1.9933197763439725
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Jester/Trickster,3.736249145562394
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Lover,3.795806804508377
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Magician/Transformer,5.079623090662258
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Rebel/Outlaw,5.218461311063988
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Ruler/Leader,4.700508776688473
all_rows_missing_visibility_equal,tiered_reviews,2020,2020–2024,Sage/Investigator,7.095636201347912
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Caregiver/Guardian,2.793510921285768
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Creator/Artist,4.331813025539027
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Everyman/Orphan,11.605359415281656
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Explorer/Seeker,32.97878008667921
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Hero/Warrior,21.51421541677719
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Innocent,1.3143373251842618
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Jester/Trickster,2.1218664160787646
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Lover,2.7759794411325425
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Magician/Transformer,4.52961270707049
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Rebel/Outlaw,3.615395743256686
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Ruler/Leader,4.066462614779186
all_rows_missing_visibility_equal,tiered_reviews,2025,2025,Sage/Investigator,6.787560691759824
matched_only,blend_equal_log,1980,1980–1984,Everyman/Orphan,8.195300958807806
matched_only,blend_equal_log,1980,1980–1984,Explorer/Seeker,47.16804497482989
matched_only,blend_equal_log,1980,1980–1984,Hero/Warrior,33.245394978258226
matched_only,blend_equal_log,1980,1980–1984,Jester/Trickster,15.18834545080544
matched_only,blend_equal_log,1980,1980–1984,Magician/Transformer,34.21052631578948
matched_only,blend_equal_log,1980,1980–1984,Rebel/Outlaw,31.57894736842105
matched_only,blend_equal_log,1980,1980–1984,Sage/Investigator,15.789473684210527
matched_only,blend_equal_log,1985,1985–1989,Caregiver/Guardian,3.0575931650541763
matched_only,blend_equal_log,1985,1985–1989,Everyman/Orphan,10.6229672500847
matched_only,blend_equal_log,1985,1985–1989,Explorer/Seeker,35.03656871976719
matched_only,blend_equal_log,1985,1985–1989,Hero/Warrior,21.829194169842985
matched_only,blend_equal_log,1985,1985–1989,Innocent,2.793898133871364
matched_only,blend_equal_log,1985,1985–1989,Jester/Trickster,10.89258245366341
matched_only,blend_equal_log,1985,1985–1989,Lover,8.857910708377764
matched_only,blend_equal_log,1985,1985–1989,Magician/Transformer,7.264358941184227
matched_only,blend_equal_log,1985,1985–1989,Rebel/Outlaw,9.325481631016483
matched_only,blend_equal_log,1985,1985–1989,Ruler/Leader,7.660996367136651
matched_only,blend_equal_log,1985,1985–1989,Sage/Investigator,8.64847426903461
matched_only,blend_equal_log,1990,1990–1994,Creator/Artist,0.8236458923328915
matched_only,blend_equal_log,1990,1990–1994,Everyman/Orphan,5.198221264200602
matched_only,blend_equal_log,1990,1990–1994,Explorer/Seeker,25.883343818212932
matched_only,blend_equal_log,1990,1990–1994,Hero/Warrior,24.008711709318714
matched_only,blend_equal_log,1990,1990–1994,Innocent,4.105972321235063
matched_only,blend_equal_log,1990,1990–1994,Jester/Trickster,7.594919451554588
matched_only,blend_equal_log,1990,1990–1994,Lover,4.203796779973829
matched_only,blend_equal_log,1990,1990–1994,Magician/Transformer,5.4824894374960875
matched_only,blend_equal_log,1990,1990–1994,Rebel/Outlaw,7.119392492222164
matched_only,blend_equal_log,1990,1990–1994,Ruler/Leader,7.416421280100543
matched_only,blend_equal_log,1990,1990–1994,Sage/Investigator,11.148392335131721
matched_only,blend_equal_log,1995,1995–1999,Caregiver/Guardian,1.0652710602717443
matched_only,blend_equal_log,1995,1995–1999,Creator/Artist,2.125406257380414
matched_only,blend_equal_log,1995,1995–1999,Everyman/Orphan,6.250821368825688
matched_only,blend_equal_log,1995,1995–1999,Explorer/Seeker,17.645205819980372
matched_only,blend_equal_log,1995,1995–1999,Hero/Warrior,26.63422462771259
matched_only,blend_equal_log,1995,1995–1999,Innocent,2.719512483300468
matched_only,blend_equal_log,1995,1995–1999,Jester/Trickster,5.700525663810623
matched_only,blend_equal_log,1995,1995–1999,Lover,1.6353498239448574
matched_only,blend_equal_log,1995,1995–1999,Magician/Transformer,5.088291004877033
matched_only,blend_equal_log,1995,1995–1999,Rebel/Outlaw,9.630603379717295
matched_only,blend_equal_log,1995,1995–1999,Ruler/Leader,7.6762239450024365
matched_only,blend_equal_log,1995,1995–1999,Sage/Investigator,10.39751826729552
matched_only,blend_equal_log,2000,2000–2004,Caregiver/Guardian,1.1864944727948978
